Minerali,per porzione,% RDA
Calcio,"32,6 mg","3,3 %"
Rame,"< 0,1 mg","5,4 %"
Ferro,"0,5 mg","3,5 %"
Magnesio,"17,1 mg","5,7 %"
Manganese,"0,2 mg","8,4 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"181,4 mg","9,1 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"0,3 mg","4,4 %"
