Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,13 g
- Acidi Grassi saturi,"9,6 g"
Carboidrati,"3,7 g"
- Zuccheri,"3,7 g"
Proteine,7 g
Sale,"0,43 g"
Sodio,"0,169 g"
Nutrition score - France,7
Nutri-Score,C
