,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,1.1,
3,Proteine (g):,7.2,
4,Lipidi(g):,36.9,
5,Colesterolo (mg):,9,
6,Carboidrati disponibili (g):,48.6,
7,Amido (g):,tr,
8,Zuccheri solubili (g):,48.6,
9,Fibra totale (g):,4.8,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,543,
14,Energia (kJ):,2273,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,1.9,
18,Calcio (mg):,42,
19,Fosforo (mg):,162,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.26,
25,Riboflavina (mg):,0.26,
26,Niacina (mg):,2,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
