Minerali,per porzione,% RDA
Calcio,"7,1 mg","0,7 %"
Rame,"< 0,1 mg","6,5 %"
Ferro,"1,6 mg","10,5 %"
Magnesio,"12,1 mg","4,0 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"124,3 mg","17,8 %"
Potassio,"149,1 mg","7,5 %"
Selenio,"< 0,1 mg","41,9 %"
Zinco,"3,5 mg","50,5 %"
