Minerali,per porzione,% RDA
Calcio,"256,5 mg","25,7 %"
Rame,"< 0,1 mg","2,0 %"
Ferro,"0,1 mg","0,7 %"
Magnesio,"24,0 mg","8,0 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"202,5 mg","28,9 %"
Potassio,"328,5 mg","16,4 %"
Selenio,"< 0,1 mg","24,5 %"
Zinco,"1,2 mg","17,8 %"
