Valori nutrizionali,per porzione,% RDA
Valore calorico,71 kcal 296 kJ,"3,5 %"
Grassi,"1,3 g","2,0 %"
Grassi saturi,"0,2 g","1,0 %"
Grassi monoinsaturi,"0,5 g","1,6 %"
Grassi polinsaturi,"0,5 g","3,4 %"
Carboidrati,"11,9 g","4,5 %"
Zuccheri,"2,3 g","4,6 %"
Proteine,"3,1 g","4,3 %"
Fibre alimentari,"1,4 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"13,2 g","0,7 %"
