Valori nutrizionali,per porzione,% RDA
Valore calorico,300 kcal 1.256 kJ,"15,0 %"
Grassi,"10,4 g","16,0 %"
Grassi saturi,"3,2 g","14,6 %"
Grassi monoinsaturi,"2,3 g","7,9 %"
Grassi polinsaturi,"2,1 g","13,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"48,4 g","66,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"1.455,4 mg","4.851,5 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"124,5 g","6,2 %"
