,0,1,2,3,4,5
1,"Categoria merceologica: 10050 - carne di volatili, pollo",,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",87,02,1096,,
6,"Energia, ricalcolata, kJ",1054,86,,,
7,"Energia, Ric con fibra, kJ",1054,86,,,
8,"Energia, ricalcolata, kcal",253,86,,,
9,"Energia, Ric con fibra, kcal",253,86,,,
10,"Proteine totali, g",20.9,02,1096,,
11,"Proteine animali, g",20.9,02,1096,,
12,"Proteine vegetali, g",0.0,02,1096,,
13,"Lipidi totali, g",18.7,02,1096,,
14,"Lipidi animali, g",18.7,02,1096,,
15,"Lipidi vegetali, g",0.0,02,1096,,
16,"Colesterolo, mg",86,T,348,2,"""Turkey, dark meat"" acqua=75.8g, prot=20.4g, lip=2.5g"
17,"Carboidrati disponibili (MSE), g",0.4,02,1096,,
18,"Amido (MSE), g",0.0,02,1096,,
19,"Carboidrati solubili (MSE), g",0.4,02,1096,,
20,"Fibra alimentare totale, g",0.0,02,1096,,
21,"Alcol, g",0.0,02,1096,,
22,"Acqua, g",59.6,02,1096,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",2.5,02,1096,,
25,"Calcio, mg",27,02,1096,,
26,"Sodio, mg",81,02,1071,2,"""Tacchino, coscia"" acqua=69.2g"
27,"Potassio, mg",310,02,1071,2,
28,"Fosforo, mg",257,02,1096,,
29,"Zinco, mg",2.40,AA,106800,2,"""Tacchino, coscio, crudo con pelle"" (senza composizione)"
30,"Magnesio, mg",25,AA,106800,2,
31,"Rame, mg",0.16,AA,106800,2,
32,"Selenio, µg",6.0,AA,106800,2,
33,"Cloro, mg",73,T,348,2,
34,"Iodio, µg",5,T,348,2,
35,"Manganese, mg",tr,T,348,2,
36,"Zolfo, mg",160,Y,6760,2,"""Turkey, with skin"" acqua 72, prot 20,6, lip 6,9"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.11,02,1096,,
39,"Vitamina B2, Riboflavina, mg",0.27,02,1096,,
40,"Vitamina C, mg",0,02,1096,,
41,"Niacina, mg",4.60,02,1096,,
42,"Vitamina B6, mg",0.35,T,348,2,
43,"Folati totali, µg",28,T,348,2,
44,"Acido pantotenico, mg",0.75,T,348,2,
45,"Biotina, µg",2.0,T,348,2,
46,"Vitamina B12, µg",2.0,T,348,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",0,02,1096,,
50,"Retinolo, µg",0,02,1096,,
51,"ß-carotene eq., µg",0,02,1096,,
52,"Vitamina E (ATE), mg",tr,T,348,2,
53,"Vitamina D, µg",0.40,T,348,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",5.95,AO,106900,3A,"Tacchino fuso con pelle, crudo lip 6AcGrSaturiTot1.91, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0, AcMiristico0.09, AcPalmitico1.04, AcStearico0.76, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot1.81, AcMiristoleico0.07, AcPalmitoleico0.23, AcOleico1.48, AcEicosenoico0.02, AcErucico0, AcGrPolinstauriTot1.7, AcLinoleico1.12, AcLinolenico0.08, AcArachidonico0.26, AcEicosapentaenoico(EPA)0.02, AcDecosaesaenoico(DHA)0.08, AltriAcGrPolinsaturi-3"
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,AO,106900,3A,
57,"Acido laurico, g",0.00,AO,106900,3A,
58,"Acido miristico, g",0.28,AO,106900,3A,
59,"Acido palmitico, g",3.24,AO,106900,3A,
60,"Acido stearico, g",2.37,AO,106900,3A,
61,"Acido arachidico, g",0.00,AO,106900,3A,
62,"Acido beenico, g",0.00,AO,106900,3A,
63,"Acidi grassi monoinsaturi totali, g",5.64,AO,106900,3A,
64,"Acido miristoleico, g",0.22,AO,106900,3A,
65,"Acido palmitoleico, g",0.72,AO,106900,3A,
66,"Acido oleico, g",4.61,AO,106900,3A,
67,"Acidi eicosenoico, g",0.06,AO,106900,3A,
68,"Acido erucico, g",0.00,AO,106900,3A,
69,"Acidi grassi polinsaturi totali, g",5.30,AO,106900,3A,
70,"Acido linoleico, g",3.49,AO,106900,3A,
71,"Acido linolenico, g",0.25,AO,106900,3A,
72,"Acido arachidonico, g",0.81,AO,106900,3A,
73,"Acido eicosapentaenoico (EPA), g",0.06,AO,106900,3A,
74,"Acido decosaesaenoico (DHA), g",0.25,AO,106900,3A,
75,"Altri acidi grassi polinsaturi, g",0.44,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",199,AO,106900,3A,"Tacchino, fuso, con pelle prot 17.9, Triptofano170, Treonina863, Isoleucina895, Leucina1414, Lisina1591, Metionina532, Cistina209, Fenilalanina702, Tirosina584, Valina918, Arginina1240, Istidina512, Alanina1106, Acido aspartico1765, Acido glutammico2619, Glicina933, Prolina752, Serina811"
78,"Treonina, mg",1007,AO,106900,3A,
79,"Isoleucina, mg",1045,AO,106900,3A,
80,"Leucina, mg",1651,AO,106900,3A,
81,"Lisina, mg",1858,AO,106900,3A,
82,"Metionina, mg",621,AO,106900,3A,
83,"Cistina, mg",245,AO,106900,3A,
84,"Fenilalanina, mg",819,AO,106900,3A,
85,"Tirosina, mg",681,AO,106900,3A,
86,"Valina, mg",1072,AO,106900,3A,
87,"Arginina, mg",1448,AO,106900,3A,
88,"Istidina, mg",598,AO,106900,3A,
89,"Alanina, mg",1292,AO,106900,3A,
90,"Acido aspartico, mg",2061,AO,106900,3A,
91,"Acido glutammico, mg",3058,AO,106900,3A,
92,"Glicina, mg",1089,AO,106900,3A,
93,"Prolina, mg",878,AO,106900,3A,
94,"Serina, mg",947,AO,106900,3A,
95,ZUCCHERI,,,,,
96,"Glucosio, g",0.4,87,,,
97,"Fruttosio, g",0.0,87,,,
98,"Galattosio, g",0.0,87,,,
99,"Saccarosio (MSE), g",0.0,87,,,
100,"Maltosio (MSE), g",0.0,87,,,
101,"Lattosio (MSE), g",0.0,87,,,
