,0,1
0,Composizione chimica,valore per 100g
1,Lipidi totali,28.90
2,Saturi totali,6.79
3,C12 0,0g
4,C14 0,1.43
5,C14 1,0.18
6,C15 0,ND
7,C16 0,4.50
8,C16 1,2.26
9,C17 0,ND
10,C17 1,ND
11,C18 0,0.86
12,C18 1,7.46
13,C18 2,1.64
14,C18 3,0.08
15,C20 0,0g
16,C20 1,1.61
17,C20 2,ND
18,C20 3,ND
19,C20 4,0.83
20,C20 5,1.30
21,C22 0,0g
22,C22 1,0.31
23,C22 6,2.26
24,C4 0 c10 0,0g
25,Monoinsaturi totali,11.82
26,Nitrati,ND
27,Nitriti,ND
28,Polinsaturi totali,7.31
