Minerali,per porzione,% RDA
Calcio,"32,6 mg","3,3 %"
Rame,"0,3 mg","34,4 %"
Ferro,"2,9 mg","19,5 %"
Magnesio,"101,8 mg","33,9 %"
Manganese,"1,5 mg","73,8 %"
Fosforo,"224,6 mg","32,1 %"
Potassio,"787,2 mg","39,4 %"
Selenio,"< 0,1 mg","3,8 %"
Zinco,"1,2 mg","17,3 %"
