Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,20 g
- Acidi Grassi saturi,"4,6 g"
Carboidrati,"79,3 g"
- Zuccheri,"0,1 g"
Fibra alimentare,0 g
Proteine,"6,1 g"
Sale,4 g
Sodio,"1,575 g"
Nutrition score - France,20
Nutri-Score,E
