Valori nutrizionali,per porzione,% RDA
Valore calorico,255 kcal 1.066 kJ,"12,7 %"
Grassi,"2,9 g","4,4 %"
Grassi saturi,"1,0 g","4,5 %"
Grassi monoinsaturi,"0,9 g","3,2 %"
Grassi polinsaturi,"0,9 g","6,0 %"
Carboidrati,"43,1 g","16,1 %"
Zuccheri,"7,4 g","14,7 %"
Proteine,"14,3 g","19,6 %"
Fibre alimentari,"5,1 g","1,7 %"
Colesterolo,"17,0 mg","56,6 %"
Sodio,"0,7 g","0,1 %"
Acqua,"220,2 g","11,0 %"
