Minerali,per porzione,% RDA
Calcio,"50,9 mg","5,1 %"
Rame,"0,4 mg","35,4 %"
Ferro,"3,5 mg","23,6 %"
Magnesio,"42,5 mg","14,2 %"
Manganese,"0,6 mg","30,1 %"
Fosforo,"138,7 mg","19,8 %"
Potassio,"407,5 mg","20,4 %"
Selenio,"< 0,1 mg","112,3 %"
Zinco,"1,4 mg","20,6 %"
