,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,69.7,
3,Proteine (g):,6.9,
4,Lipidi(g):,0.4,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,16.3,
7,Amido (g):,13.5,
8,Zuccheri solubili (g):,0.7,
9,Fibra totale (g):,8.3,
10,Fibra solubile (g):,0.53,
11,Fibra insolubile (g):,7.74,
12,Alcol (g):,0,
13,Energia (kcal):,92,
14,Energia (kJ):,386,
15,Sodio (mg):,2,
16,Potassio (mg):,266,
17,Ferro (mg):,3,
18,Calcio (mg):,29,
19,Fosforo (mg):,146,
20,Magnesio (mg):,28,
21,Zinco (mg):,1.1,
22,Rame (mg):,0.3,
23,Selenio (µg):,4,
24,Tiamina (mg):,0.12,
25,Riboflavina (mg):,0.05,
26,Niacina (mg):,0.6,
27,Vitamina A retinolo eq. (µg):,,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
