,0,1,2,3,4,5
1,"Note Alimento: alimento interamente sostituito con ""Bread, rye, toasted""",,,,,
2,"Categoria merceologica: 9002 - pane, pane biscottato, pizza, focaccia, pasta per pane e pizza",,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,28,18061,,
7,"Energia, ricalcolata, kJ",1040,86,,,
8,"Energia, Ric con fibra, kJ",1091,86,,,
9,"Energia, ricalcolata, kcal",245,86,,,
10,"Energia, Ric con fibra, kcal",258,86,,,
11,"Proteine totali, g",94,28,18061,,
12,"Proteine animali, g",00,28,18061,,
13,"Proteine vegetali, g",94,28,18061,,
14,"Lipidi totali, g",36,28,18061,,
15,"Lipidi animali, g",00,28,18061,,
16,"Lipidi vegetali, g",36,28,18061,,
17,"Colesterolo, mg",0,28,18061,,
18,"Carboidrati disponibili (MSE), g",467,28,18061,,ottenuti per differenze GD=GD tot - fibra GD tot=53.1g
19,"Amido (MSE), g",431,07,73,,
20,"Carboidrati solubili (MSE), g",37,07,73,,"per GS e amido RIPR riferito a Brown bread, average, toasted GD=56.5g, GS=4.5g, amido=52.1g"
21,"Fibra alimentare totale, g",64,28,18061,,
22,"Alcol, g",00,28,18061,,
23,"Acqua, g",310,28,18061,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",31,28,18061,,
26,"Calcio, mg",80,28,18061,,
27,"Sodio, mg",725,28,18061,,
28,"Potassio, mg",183,28,18061,,
29,"Fosforo, mg",138,28,18061,,
30,"Zinco, mg",130,28,18061,,
31,VITAMINE IDROSOLUBILI,,,,,
32,"Vitamina B1, Tiamina, mg",038,28,18061,,
33,"Vitamina B2, Riboflavina, mg",033,28,18061,,
34,"Vitamina C, mg",0,28,18061,,
35,"Niacina, mg",380,28,18061,,
36,"Vitamina B6, mg",007,28,18061,,
37,"Folati totali, µg",39,28,18061,,
38,VITAMINE LIPOSOLUBILI,,,,,
39,Retinolo equivalente,,,,,
40,"Retinolo eq. (RE), µg",0,28,18061,,
41,"Retinolo, µg",0,28,18061,,CALC
42,"ß-carotene eq., µg",0,28,18061,,CALC
43,"Vitamina E (ATE), mg",061,28,18061,,
44,"Vitamina D, µg",000,28,18061,,
45,ACIDI GRASSI,,,,,
46,"Acidi grassi saturi totali, g",069,28,18061,,
47,"Acidi grassi monoinsaturi totali, g",144,28,18061,,
48,"Acido oleico, g",143,28,18061,,
49,"Acidi grassi polinsaturi totali, g",088,28,18061,,
50,"Acido linoleico, g",081,28,18061,,
51,"Acido linolenico, g",007,28,18061,,
52,"Altri acidi grassi polinsaturi, g",000,86,,,
