Valori nutrizionali,per porzione,% RDA
Valore calorico,48 kcal 199 kJ,"2,4 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,4 %"
Carboidrati,"11,2 g","4,2 %"
Zuccheri,"9,7 g","19,3 %"
Proteine,"1,9 g","2,6 %"
Fibre alimentari,"1,5 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"156,1 g","7,8 %"
