Valori nutrizionali,per porzione,% RDA
Valore calorico,26 kcal 110 kJ,"1,3 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"6,7 g","2,5 %"
Zuccheri,"3,3 g","6,6 %"
Proteine,"< 0,1 g","< 0,1 %"
Fibre alimentari,"< 0,1 g","< 0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"10,5 g","0,5 %"
