0,1,2
Lisina,477.00,3.46
Istidina,292.00,292.00
Arginina,411.00,2.98
Acido aspartico,820.00,5.94
Treonina,473.00,3.43
Serina,687.00,4.98
Acido glutamico,999.99,29.71
Prolina,999.99,11.58
Glicina,355.00,2.57
Alanina,428.00,3.10
Cistina,254.00,1.84
Valina,710.00,5.14
Metionina,239.00,1.73
Isoleucina,625.00,4.53
Leucina,999.99,8.27
Tirosina,462.00,3.35
Fenilalanina,644.00,4.67
Triptofano,133.00,0.96
Indice chimico,60,
Aminoacido limitante,Lis.,
