Minerali,per porzione,% RDA
Calcio,"17,7 mg","1,8 %"
Rame,"< 0,1 mg","7,5 %"
Ferro,"0,7 mg","5,0 %"
Magnesio,"14,0 mg","4,7 %"
Manganese,"0,3 mg","17,0 %"
Fosforo,"46,3 mg","6,6 %"
Potassio,"54,1 mg","2,7 %"
Selenio,"< 0,1 mg","21,2 %"
Zinco,"0,4 mg","5,5 %"
