Minerali,per porzione,% RDA
Calcio,"9,1 mg","0,9 %"
Rame,"< 0,1 mg","8,2 %"
Ferro,"0,8 mg","5,4 %"
Magnesio,"9,1 mg","3,0 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"172,4 mg","24,6 %"
Potassio,"294,8 mg","14,7 %"
Selenio,"< 0,1 mg","121,0 %"
Zinco,"1,7 mg","24,0 %"
