Minerali,per porzione,% RDA
Calcio,"180,4 mg","18,0 %"
Rame,"0,1 mg","11,6 %"
Ferro,"2,5 mg","16,8 %"
Magnesio,"25,9 mg","8,6 %"
Manganese,"0,3 mg","17,5 %"
Fosforo,"220,3 mg","31,5 %"
Potassio,"173,9 mg","8,7 %"
Selenio,"< 0,1 mg","82,8 %"
Zinco,"1,3 mg","19,1 %"
