Minerali,per porzione,% RDA
Calcio,"3,7 mg","0,4 %"
Rame,"< 0,1 mg","0,9 %"
Ferro,"0,1 mg","0,8 %"
Magnesio,"2,1 mg","0,7 %"
Manganese,"< 0,1 mg","1,5 %"
Fosforo,"6,0 mg","0,9 %"
Potassio,"33,4 mg","1,7 %"
Selenio,"< 0,1 mg","0,4 %"
Zinco,"< 0,1 mg","0,6 %"
