,0,1,2,3,4,5
1,Categoria merceologica: 13003 - burro e grassi animali (esclusa panna),,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1901,,
6,"Energia, ricalcolata, kJ",3663,86,,,
7,"Energia, Ric con fibra, kJ",3663,86,,,
8,"Energia, ricalcolata, kcal",891,86,,,
9,"Energia, Ric con fibra, kcal",891,86,,,
10,"Proteine totali, g",tr,02,1901,,
11,"Proteine animali, g",tr,02,1901,,
12,"Proteine vegetali, g",00,02,1901,,
13,"Lipidi totali, g",990,02,1901,,
14,"Lipidi animali, g",990,02,1901,,
15,"Lipidi vegetali, g",00,02,1901,,
16,"Colesterolo, mg",95,02,1901,,
17,"Carboidrati disponibili (MSE), g",00,02,1901,,
18,"Amido (MSE), g",00,02,1901,,
19,"Carboidrati solubili (MSE), g",00,02,1901,,
20,"Fibra alimentare totale, g",00,02,1901,,
21,"Alcol, g",00,02,1901,,
22,"Acqua, g",10,02,1901,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",01,M,10,6,"Lardo acqua 1.0, prot tr, lip 99"
25,"Calcio, mg",1,M,10,6,
26,"Sodio, mg",2,02,1901,,
27,"Potassio, mg",1,02,1901,,
28,"Fosforo, mg",3,M,10,6,
29,"Zinco, mg",tr,03,5016,2,"Strutto acqua 0.5g prot 0,3g, lip 99,3g."
30,"Magnesio, mg",1,M,10,6,
31,"Rame, mg",002,M,10,6,
32,"Selenio, µg",tr,M,10,6,
33,"Cloro, mg",4,M,10,6,
34,"Iodio, µg",tr,M,10,6,
35,"Manganese, mg",tr,M,10,6,
36,"Zolfo, mg",9,Y,4070,2,"Lard acqua 0, prot 0, lip 100"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",000,02,1901,,
39,"Vitamina B2, Riboflavina, mg",000,02,1901,,
40,"Vitamina C, mg",0,02,1901,,
41,"Niacina, mg",000,02,1901,,
42,"Vitamina B6, mg",tr,M,10,6,
43,"Folati totali, µg",tr,M,10,6,
44,"Acido pantotenico, mg",tr,M,10,6,
45,"Biotina, µg",tr,M,10,6,
46,"Vitamina B12, µg",tr,M,10,6,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",0,02,1901,,
50,"Retinolo, µg",0,02,1901,,
51,"ß-carotene eq., µg",0,02,1901,,
52,"Vitamina E (ATE), mg",100,M,10,6,
53,"Vitamina D, µg",tr,T,203,2,"""Pork, trimmed fat"" acqua=33.6g, prot 10,1g, lip 56,4g."
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",3312,AA,191010,,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",027,AA,191010,,
57,"Acido laurico, g",007,AA,191010,,
58,"Acido miristico, g",062,AA,191010,,
59,"Acido palmitico, g",2107,AA,191010,,
60,"Acido stearico, g",1109,AA,191010,,
61,"Acido arachidico, g",000,AA,191010,,
62,"Acido beenico, g",000,AA,191010,,
63,"Acidi grassi monoinsaturi totali, g",3714,AA,191010,,
64,"Acido miristoleico, g",000,AA,191010,,
65,"Acido palmitoleico, g",129,AA,191010,,
66,"Acido oleico, g",3363,02,1901,,
67,"Acidi eicosenoico, g",222,AA,191010,,
68,"Acido erucico, g",000,AA,191010,,
69,"Acidi grassi polinsaturi totali, g",2877,02,1901,,
70,"Acido linoleico, g",2583,02,1901,,
71,"Acido linolenico, g",294,02,1901,,
72,"Acido arachidonico, g",000,AA,191010,,
73,"Acido eicosapentaenoico (EPA), g",000,AA,191010,,
74,"Acido decosaesaenoico (DHA), g",000,AA,191010,,
75,"Altri acidi grassi polinsaturi, g",000,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",0,AA,191010,,
78,"Treonina, mg",0,AA,191010,,
79,"Isoleucina, mg",0,AA,191010,,
80,"Leucina, mg",0,AA,191010,,
81,"Lisina, mg",0,AA,191010,,
82,"Metionina, mg",0,AA,191010,,
83,"Cistina, mg",0,AA,191010,,
84,"Fenilalanina, mg",0,AA,191010,,
85,"Tirosina, mg",0,AA,191010,,
86,"Valina, mg",0,AA,191010,,
87,"Arginina, mg",0,AA,191010,,
88,"Istidina, mg",0,AA,191010,,
89,"Alanina, mg",0,AA,191010,,
90,"Acido aspartico, mg",0,AA,191010,,
91,"Acido glutammico, mg",0,AA,191010,,
92,"Glicina, mg",0,AA,191010,,
93,"Prolina, mg",0,AA,191010,,
94,"Serina, mg",0,AA,191010,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",00,02,1901,,
97,"Fruttosio, g",00,02,1901,,
98,"Galattosio, g",00,02,1901,,
99,"Saccarosio (MSE), g",00,02,1901,,
100,"Maltosio (MSE), g",00,02,1901,,
101,"Lattosio (MSE), g",00,02,1901,,
