,0,1,2,3,4,5
1,Note Alimento: Tutti i valori si riferiscono al tessuto muscolare privato del grasso visibile. Saltato in padella senza aggiunta di grassi e sale.,,,,,
2,Categoria merceologica: 10060 - carne di maiale,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",75,AA,105236,,
7,"Energia, ricalcolata, kJ",1033,86,,,
8,"Energia, Ric con fibra, kJ",1033,86,,,
9,"Energia, ricalcolata, kcal",247,86,,,
10,"Energia, Ric con fibra, kcal",247,86,,,
11,"Proteine totali, g",301,AA,105236,,
12,"Proteine animali, g",301,AA,105236,,
13,"Proteine vegetali, g",00,AA,105236,,
14,"Lipidi totali, g",141,AA,105236,,
15,"Lipidi animali, g",141,AA,105236,,
16,"Lipidi vegetali, g",00,AA,105236,,
17,"Colesterolo, mg",89,AO,105236,,
18,"Carboidrati disponibili (MSE), g",00,AA,105236,,
19,"Amido (MSE), g",00,AA,105236,,
20,"Carboidrati solubili (MSE), g",00,AA,105236,,
21,"Fibra alimentare totale, g",00,AA,105236,,
22,"Alcol, g",00,AA,105236,,
23,"Acqua, g",536,AA,105236,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",12,AA,105236,,
26,"Calcio, mg",9,AA,105236,,
27,"Sodio, mg",84,AA,105236,,
28,"Potassio, mg",420,AA,105236,,
29,"Fosforo, mg",260,AA,105236,,
30,"Zinco, mg",350,AA,105236,,
31,"Magnesio, mg",22,AA,105236,,
32,"Rame, mg",016,AA,105236,,
33,"Selenio, µg",140,AA,105236,,
34,"Cloro, mg",54,T,271,2,"""Pork spare ribs chops lean, braised"" acqua 58.8, prot 30.5, lip 10.1"
35,"Iodio, µg",11,T,271,2,
36,"Manganese, mg",002,T,271,2,
37,"Zolfo, mg",150,Y,6012,2,"""Pork, stewing steak, fat removed"" acqua 68,1, prot 17,6, lip 12,8"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",060,AA,105236,,
40,"Vitamina B2, Riboflavina, mg",050,AA,105236,,
41,"Vitamina C, mg",0,AA,105236,,
42,"Niacina, mg",470,AA,105236,,
43,"Vitamina B6, mg",026,T,271,2,
44,"Folati totali, µg",1,T,271,2,
45,"Acido pantotenico, mg",161,T,271,2,
46,"Biotina, µg",60,T,271,2,
47,"Vitamina B12, µg",20,T,271,2,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",tr,AA,105236,,
51,"Retinolo, µg",tr,AA,105236,,
52,"ß-carotene eq., µg",0,AA,105236,,
53,"Vitamina E (ATE), mg",004,T,271,2,
54,"Vitamina D, µg",040,T,271,2,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",645,AO,105230,3A,"Maiale, leggero bistecca lip 8AcGrSaturiTot3.66, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0.23, AcMiristico0.32, AcPalmitico1.9, AcStearico1.13, AcArachidico0, AcBeenico0, AcGrMonoinsaturiTot2.49, AcMiristoleico0, AcPalmitoleico0.15, AcOleico2.21, AcEicosenoico0.13, AcErucico0, AcGrPolinstauriTot1.47, AcLinoleico1.45, AcLinolenico0.01, AcArachidonico0, AcEicosapentaenoico(EPA)0, AcDecosaesaenoico(DHA)0, AltriAcGrPolinsaturi-3"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AO,105230,3A,
58,"Acido laurico, g",041,AO,105230,3A,
59,"Acido miristico, g",056,AO,105230,3A,
60,"Acido palmitico, g",335,AO,105230,3A,
61,"Acido stearico, g",199,AO,105230,3A,
62,"Acido arachidico, g",000,AO,105230,3A,
63,"Acido beenico, g",000,AO,105230,3A,
64,"Acidi grassi monoinsaturi totali, g",439,AO,105230,3A,
65,"Acido miristoleico, g",000,AO,105230,3A,
66,"Acido palmitoleico, g",026,AO,105230,3A,
67,"Acido oleico, g",390,AO,105230,3A,
68,"Acidi eicosenoico, g",023,AO,105230,3A,
69,"Acido erucico, g",000,AO,105230,3A,
70,"Acidi grassi polinsaturi totali, g",259,AO,105230,3A,
71,"Acido linoleico, g",256,AO,105230,3A,
72,"Acido linolenico, g",002,AO,105230,3A,
73,"Acido arachidonico, g",000,AO,105230,3A,
74,"Acido eicosapentaenoico (EPA), g",000,AO,105230,3A,
75,"Acido decosaesaenoico (DHA), g",000,AO,105230,3A,
76,"Altri acidi grassi polinsaturi, g",002,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",316,AA,105236,,
79,"Treonina, mg",1330,AA,105236,,
80,"Isoleucina, mg",1556,AA,105236,,
81,"Leucina, mg",2381,AA,105236,,
82,"Lisina, mg",2561,AA,105236,,
83,"Metionina, mg",807,AA,105236,,
84,"Cistina, mg",403,AA,105236,,
85,"Fenilalanina, mg",1167,AA,105236,,
86,"Tirosina, mg",1011,AA,105236,,
87,"Valina, mg",1718,AA,105236,,
88,"Arginina, mg",1818,AA,105236,,
89,"Istidina, mg",1050,AA,105236,,
90,"Alanina, mg",1836,AA,105236,,
91,"Acido aspartico, mg",3097,AA,105236,,
92,"Acido glutammico, mg",4611,AA,105236,,
93,"Glicina, mg",1511,AA,105236,,
94,"Prolina, mg",1327,AA,105236,,
95,"Serina, mg",1267,AA,105236,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",00,AA,105236,,
98,"Fruttosio, g",00,AA,105236,,
99,"Galattosio, g",00,AA,105236,,
100,"Saccarosio (MSE), g",00,AA,105236,,
101,"Maltosio (MSE), g",00,AA,105236,,
102,"Lattosio (MSE), g",00,AA,105236,,
