Valori nutrizionali,per porzione,% RDA
Valore calorico,27 kcal 111 kJ,"1,3 %"
Grassi,"2,8 g","4,3 %"
Carboidrati,"0,2 g","< 0,1 %"
Proteine,"< 0,1 g","< 0,1 %"
