Minerali,per porzione,% RDA
Calcio,"7,7 mg","0,8 %"
Rame,"< 0,1 mg","3,0 %"
Ferro,"0,6 mg","4,0 %"
Magnesio,"19,4 mg","6,5 %"
Manganese,"0,3 mg","16,4 %"
Fosforo,"54,7 mg","7,8 %"
Potassio,"65,5 mg","3,3 %"
Selenio,"< 0,1 mg","12,0 %"
Zinco,"0,4 mg","5,4 %"
