Valori nutrizionali,per porzione,% RDA
Valore calorico,156 kcal 653 kJ,"7,8 %"
Grassi,"8,8 g","13,5 %"
Grassi saturi,"3,0 g","13,7 %"
Grassi monoinsaturi,"3,0 g","10,5 %"
Grassi polinsaturi,"2,1 g","14,0 %"
Carboidrati,"13,7 g","5,1 %"
Zuccheri,"0,6 g","1,2 %"
Proteine,"6,1 g","8,4 %"
Fibre alimentari,"2,7 g","0,9 %"
Colesterolo,"19,3 mg","64,4 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"39,3 g","2,0 %"
