Minerali,per porzione,% RDA
Calcio,"237,4 mg","23,7 %"
Rame,"< 0,1 mg","8,3 %"
Ferro,"2,9 mg","19,5 %"
Magnesio,"18,2 mg","6,1 %"
Manganese,"0,4 mg","19,1 %"
Fosforo,"165,6 mg","23,7 %"
Potassio,"122,2 mg","6,1 %"
Selenio,"< 0,1 mg","65,7 %"
Zinco,"0,5 mg","7,8 %"
