Minerali,per porzione,% RDA
Calcio,"53,8 mg","5,4 %"
Rame,"0,3 mg","32,0 %"
Ferro,"3,2 mg","21,3 %"
Magnesio,"89,7 mg","29,9 %"
Manganese,"0,7 mg","34,1 %"
Fosforo,"212,3 mg","30,3 %"
Potassio,"1.644,5 mg","82,2 %"
Selenio,"< 0,1 mg","5,0 %"
Zinco,"1,0 mg","15,0 %"
