Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (500g)
Grassi,"3,5 g","17,5 g"
- Acidi Grassi saturi,"2,4 g",12 g
Carboidrati,"5,2 g",26 g
- Zuccheri,"5,2 g",26 g
Fibra alimentare,"0,3 g","1,5 g"
Proteine,"3,3 g","16,5 g"
Sale,"0,076 g","0,381 g"
Sodio,"0,03 g","0,15 g"
Nutrition score - France,1,1
Nutri-Score,B,B
