0,1
Grassi saturi totali,86.80
C4:0\÷C10:0 (laurico),14.00
C12:0 (laurico),44.80
C14:0 (miristico),17.00
C16:0 (palmitico),8.40
C18:0 (stearico),2.60
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,6.25
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.00
C18:1 (oleico),6.25
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,1.60
C18:2 W6 (linoleico),1.60
C18:3 W3 (linolenico),0.00
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.00
