Valori nutrizionali,per porzione,% RDA
Valore calorico,215 kcal 898 kJ,"10,7 %"
Grassi,"7,3 g","11,3 %"
Grassi saturi,"1,9 g","8,8 %"
Grassi monoinsaturi,"1,7 g","5,9 %"
Grassi polinsaturi,"1,9 g","12,6 %"
Carboidrati,"0,6 g","0,2 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"34,2 g","46,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"320,5 mg","1.068,2 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"98,7 g","4,9 %"
