Minerali,per porzione,% RDA
Calcio,"3,9 mg","0,4 %"
Rame,"< 0,1 mg","2,6 %"
Ferro,"0,6 mg","4,1 %"
Magnesio,"4,2 mg","1,4 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"75,6 mg","10,8 %"
Potassio,"77,0 mg","3,9 %"
Selenio,"< 0,1 mg","20,6 %"
Zinco,"0,4 mg","5,8 %"
