Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (100 g)
Grassi,"3,2 g","3,2 g"
- Acidi Grassi saturi,"0,6 g","0,6 g"
Carboidrati,"6,6 g","6,6 g"
- Zuccheri,"2,5 g","2,5 g"
Proteine,"10,1 g","10,1 g"
Sale,1 g,1 g
Sodio,"0,394 g","0,394 g"
Nutrition score - France,0,0
Nutri-Score,B,B
