Minerali,per porzione,% RDA
Calcio,"7,4 mg","0,7 %"
Rame,"0,1 mg","12,3 %"
Ferro,"1,7 mg","11,5 %"
Magnesio,"23,8 mg","7,9 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"377,2 mg","53,9 %"
Potassio,"323,9 mg","16,2 %"
Selenio,"< 0,1 mg","70,5 %"
Zinco,"2,5 mg","35,5 %"
