Minerali,per porzione,% RDA
Calcio,"141,0 mg","14,1 %"
Rame,"< 0,1 mg","4,5 %"
Ferro,"0,5 mg","3,4 %"
Magnesio,"44,7 mg","14,9 %"
Manganese,"0,4 mg","19,7 %"
Fosforo,"13,8 mg","2,0 %"
Potassio,"221,0 mg","11,1 %"
Selenio,"< 0,1 mg","2,0 %"
Zinco,"0,2 mg","3,1 %"
