,0,1,2
1,Parte edibile (%):,83,
2,Acqua (g):,58,
3,Proteine (g):,1.5,
4,Lipidi(g):,27,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,5,
7,Amido (g):,0,
8,Zuccheri solubili (g):,5,
9,Fibra totale (g):,4.4,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,268,
14,Energia (kJ):,1120,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,3.5,
18,Calcio (mg):,70,
19,Fosforo (mg):,25,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0,
25,Riboflavina (mg):,0.1,
26,Niacina (mg):,1.2,
27,Vitamina A retinolo eq. (µg):,30,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,,
