Minerali,per porzione,% RDA
Calcio,"220,8 mg","22,1 %"
Rame,"0,1 mg","13,8 %"
Ferro,"4,6 mg","30,3 %"
Magnesio,"30,7 mg","10,2 %"
Manganese,"0,3 mg","15,3 %"
Fosforo,"316,8 mg","45,3 %"
Potassio,"318,7 mg","15,9 %"
Selenio,"< 0,1 mg","122,9 %"
Zinco,"2,2 mg","31,8 %"
