Minerali,per porzione,% RDA
Calcio,"29,6 mg","3,0 %"
Rame,"< 0,1 mg","8,3 %"
Ferro,"0,4 mg","2,6 %"
Magnesio,"13,3 mg","4,4 %"
Manganese,"0,1 mg","5,6 %"
Fosforo,"40,0 mg","5,7 %"
Potassio,"176,1 mg","8,8 %"
Selenio,"< 0,1 mg","2,5 %"
Zinco,"0,2 mg","2,7 %"
