0,1
Grassi saturi totali,21.09
C4:0\÷C10:0 (laurico),2.45
C12:0 (laurico),0.54
C14:0 (miristico),3.33
C16:0 (palmitico),9.80
C18:0 (stearico),4.00
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,9.39
C14:1 (miristoleico),
C16:1 (palmitoleico),1.00
C18:1 (oleico),7.90
C20:1 (eicosaenoico),0.00
C22:1 (erucico),0.00
Grassi polinsaturi totali,0.94
C18:2 W6 (linoleico),0.57
C18:3 W3 (linolenico),0.36
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,0.00
