Valori nutrizionali,per porzione,% RDA
Valore calorico,64 kcal 266 kJ,"3,2 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"0,2 g","1,1 %"
Carboidrati,"14,3 g","5,4 %"
Zuccheri,"1,2 g","2,4 %"
Proteine,"3,5 g","4,8 %"
Fibre alimentari,"10,3 g","3,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"100,9 g","5,0 %"
