Valori nutrizionali,per porzione,% RDA
Valore calorico,72 kcal 301 kJ,"3,6 %"
Grassi,"8,0 g","12,3 %"
Grassi saturi,"1,5 g","6,6 %"
Grassi monoinsaturi,"2,4 g","8,2 %"
Grassi polinsaturi,"3,9 g","25,7 %"
Carboidrati,"0,4 g","0,1 %"
Zuccheri,"0,4 g","0,8 %"
Proteine,"0,0 g","0,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"7,6 g","0,4 %"
