Minerali,per porzione,% RDA
Calcio,"37,7 mg","3,8 %"
Rame,"0,1 mg","12,2 %"
Ferro,"1,2 mg","8,3 %"
Magnesio,"39,3 mg","13,1 %"
Manganese,"< 0,1 mg","0,7 %"
Fosforo,"345,4 mg","49,3 %"
Potassio,"540,1 mg","27,0 %"
Selenio,"< 0,1 mg","228,2 %"
Zinco,"3,4 mg","48,0 %"
