,0,1,2,3,4,5
1,Note Alimento: alimento interamente sostituito,,,,,
2,Categoria merceologica: 2006 - succhi di verdura,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,09,199,,
7,"Energia, ricalcolata, kJ",103,86,,,
8,"Energia, Ric con fibra, kJ",108,86,,,
9,"Energia, ricalcolata, kcal",24,86,,,
10,"Energia, Ric con fibra, kcal",25,86,,,
11,"Proteine totali, g",0.5,09,199,,
12,"Proteine animali, g",0.0,09,199,,
13,"Proteine vegetali, g",0.5,09,199,,
14,"Lipidi totali, g",0.1,09,199,,
15,"Lipidi animali, g",0.0,09,199,,
16,"Lipidi vegetali, g",0.1,09,199,,
17,"Colesterolo, mg",0,09,199,,
18,"Carboidrati disponibili (MSE), g",5.7,09,199,,
19,"Amido (MSE), g",tr,09,199,,
20,"Carboidrati solubili (MSE), g",5.7,09,199,,
21,"Fibra alimentare totale, g",0.6,21,11655,,RIPR fibra=0.8g acqua=88.87g
22,"Alcol, g",0.0,09,199,,
23,"Acqua, g",92.3,09,199,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",0.2,09,199,,
26,"Calcio, mg",16,09,199,,
27,"Sodio, mg",51,09,199,,
28,"Potassio, mg",240,09,199,,
29,"Fosforo, mg",25,09,199,,
30,"Zinco, mg",0.10,09,199,,
31,VITAMINE IDROSOLUBILI,,,,,
32,"Vitamina B1, Tiamina, mg",0.03,09,199,,
33,"Vitamina B2, Riboflavina, mg",0.07,09,199,,
34,"Vitamina C, mg",6,09,199,,
35,"Niacina, mg",0.70,09,199,,
36,"Vitamina B6, mg",0.14,09,199,,
37,"Folati totali, µg",12,09,199,,
38,VITAMINE LIPOSOLUBILI,,,,,
39,Retinolo equivalente,,,,,
40,"Retinolo eq. (RE), µg",1353,09,199,,
41,"Retinolo, µg",0,09,199,,
42,"ß-carotene eq., µg",8115,09,199,,
43,"Vitamina E (ATE), mg",0.56,09,199,,
44,"Vitamina D, µg",0.00,09,199,,
45,ACIDI GRASSI,,,,,
46,"Acidi grassi saturi totali, g",0.02,21,11655,,RIPR lip=0.15g saturi=0.027g 18:1=0.005g mono=0.007g 18:2=0.061g 18:3=0.009g altri PUFA=0 PUFA=0.071g
47,"Acidi grassi monoinsaturi totali, g",tr,21,11655,,
48,"Acido oleico, g",tr,21,11655,,
49,"Acidi grassi polinsaturi totali, g",0.05,21,11655,,
50,"Acido linoleico, g",0.04,21,11655,,
51,"Acido linolenico, g",0.01,21,11655,,
52,"Altri acidi grassi polinsaturi, g",0.00,86,,,
