Valori nutrizionali,per porzione,% RDA
Valore calorico,36 kcal 151 kJ,"1,8 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"0,1 g","0,5 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,2 g","1,2 %"
Carboidrati,"7,3 g","2,7 %"
Zuccheri,"0,5 g","1,0 %"
Proteine,"2,4 g","3,3 %"
Fibre alimentari,"0,4 g","0,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,7 g","0,1 %"
Acqua,"64,0 g","3,2 %"
