Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (8.7g)
Grassi,17 g,"1,48 g"
- Acidi Grassi saturi,"1,9 g","0,165 g"
Carboidrati,70 g,"6,09 g"
- Zuccheri,"23,5 g","2,04 g"
Fibra alimentare,3 g,"0,261 g"
Proteine,7 g,"0,609 g"
Sale,"0,675 g","0,059 g"
Sodio,"0,266 g","0,023 g"
Nutrition score - France,10,10
Nutri-Score,C,C
