Minerali,per porzione,% RDA
Calcio,"0,0 mg","0,0 %"
Rame,"< 0,1 mg","1,0 %"
Ferro,"< 0,1 mg","< 0,1 %"
Magnesio,"0,0 mg","0,0 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"5,0 mg","0,7 %"
Potassio,"1,0 mg","< 0,1 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,0 mg","0,0 %"
