Valori nutrizionali,per porzione,% RDA
Valore calorico,190 kcal 797 kJ,"9,5 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,2 g","1,2 %"
Carboidrati,"35,9 g","13,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"11,9 g","16,3 %"
Fibre alimentari,"11,6 g","3,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,8 g","0,1 %"
Acqua,"185,8 g","9,3 %"
