Valori nutrizionali,per porzione,% RDA
Valore calorico,118 kcal 494 kJ,"5,9 %"
Grassi,"2,2 g","3,4 %"
Carboidrati,"12,0 g","4,5 %"
Proteine,"8,3 g","11,3 %"
