Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (310 g)
Grassi,1 g,"3,1 g"
- Acidi Grassi saturi,"0,19 g","0,589 g"
Carboidrati,6 g,"18,6 g"
- Zuccheri,"0,6 g","1,86 g"
Fibra alimentare,"0,9 g","2,79 g"
Proteine,"0,7 g","2,17 g"
Sale,"0,47 g","1,46 g"
Sodio,"0,185 g","0,574 g"
Nutrition score - France,1,1
Nutri-Score,B,B
