Valori nutrizionali,per porzione,% RDA
Valore calorico,176 kcal 739 kJ,"8,8 %"
Grassi,"1,0 g","1,6 %"
Grassi saturi,"0,1 g","0,6 %"
Grassi monoinsaturi,"0,3 g","0,9 %"
Grassi polinsaturi,"0,5 g","3,0 %"
Carboidrati,"39,1 g","14,6 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"3,7 g","5,0 %"
Fibre alimentari,"6,7 g","2,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,0 g","0,0 %"
Acqua,"95,6 g","4,8 %"
