,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,29,
3,Proteine (g):,8.6,
4,Lipidi(g):,0.4,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,66.9,
7,Amido (g):,59.1,
8,Zuccheri solubili (g):,1.9,
9,Fibra totale (g):,3.2,
10,Fibra solubile (g):,1.46,
11,Fibra insolubile (g):,1.72,
12,Alcol (g):,0,
13,Energia (kcal):,289,
14,Energia (kJ):,1209,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,0.8,
18,Calcio (mg):,14,
19,Fosforo (mg):,63,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.04,
25,Riboflavina (mg):,0.02,
26,Niacina (mg):,1.01,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
