Minerali,per porzione,% RDA
Calcio,"54,9 mg","5,5 %"
Rame,"0,2 mg","15,6 %"
Ferro,"0,5 mg","3,7 %"
Magnesio,"20,1 mg","6,7 %"
Manganese,"0,2 mg","12,3 %"
Fosforo,"49,4 mg","7,1 %"
Potassio,"349,5 mg","17,5 %"
Selenio,"< 0,1 mg","4,3 %"
Zinco,"0,5 mg","7,1 %"
