Valori nutrizionali,per porzione,% RDA
Valore calorico,25 kcal 104 kJ,"1,2 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"6,7 g","2,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,5 g","0,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"91,7 g","4,6 %"
