Minerali,per porzione,% RDA
Calcio,"15,8 mg","1,6 %"
Rame,"0,4 mg","44,1 %"
Ferro,"0,6 mg","3,7 %"
Magnesio,"24,8 mg","8,3 %"
Manganese,"< 0,1 mg","5,0 %"
Fosforo,"13,9 mg","2,0 %"
Potassio,"42,6 mg","2,1 %"
Selenio,"< 0,1 mg","36,6 %"
Zinco,"0,7 mg","9,3 %"
