Valori nutrizionali,per porzione,% RDA
Valore calorico,498 kcal 2.086 kJ,"24,9 %"
Grassi,"0,8 g","1,2 %"
Grassi saturi,"0,2 g","1,1 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,2 g","1,5 %"
Carboidrati,"131,2 g","49,0 %"
Zuccheri,"97,7 g","195,3 %"
Proteine,"5,6 g","7,7 %"
Fibre alimentari,"6,6 g","2,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"24,7 g","1,2 %"
