,0,1,2,3,4,5
1,Categoria merceologica: 13003 - burro e grassi animali (esclusa panna),,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1904,,
6,"Energia, ricalcolata, kJ",3584,86,,,
7,"Energia, Ric con fibra, kJ",3584,86,,,
8,"Energia, ricalcolata, kcal",872,86,,,
9,"Energia, Ric con fibra, kcal",872,86,,,
10,"Proteine totali, g",0.8,02,1904,,
11,"Proteine animali, g",0.8,02,1904,,
12,"Proteine vegetali, g",0.0,02,1904,,
13,"Lipidi totali, g",96.5,02,1904,,
14,"Lipidi animali, g",96.5,02,1904,,
15,"Lipidi vegetali, g",0.0,02,1904,,
16,"Colesterolo, mg",109,14,04001,6,"""Beef tallow"" acqua=0, lip=100g prot=0"
17,"Carboidrati disponibili (MSE), g",0.0,02,1904,,
18,"Amido (MSE), g",0.0,02,1904,,
19,"Carboidrati solubili (MSE), g",0.0,02,1904,,
20,"Fibra alimentare totale, g",0.0,02,1904,,
21,"Alcol, g",0.0,02,1904,,
22,"Acqua, g",2.0,02,1904,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",0.3,02,1904,,
25,"Calcio, mg",0,02,1904,,
26,"Sodio, mg",tr,14,04001,6,
27,"Potassio, mg",tr,14,04001,6,
28,"Fosforo, mg",7,02,1904,,
29,"Zinco, mg",0.00,14,04001,6,
30,"Magnesio, mg",0,AG,04001,6,
31,"Rame, mg",0.08,W,162,6,"Beef Suet-tallow acqua 1,97, prot 0,8, lip 99,5"
32,"Selenio, µg",tr,AG,04001,6,
33,"Cloro, mg",4,M,10,2,"Lard acqua 0, prot 0, lip 100"
34,"Iodio, µg",tr,M,10,2,
35,"Manganese, mg",tr,W,162,6,
36,"Zolfo, mg",9,Y,4070,2,"Lard acqua 0, prot 0, lip 100"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",0.00,02,1904,,
39,"Vitamina B2, Riboflavina, mg",0.00,02,1904,,
40,"Vitamina C, mg",1,02,1904,,
41,"Niacina, mg",0.00,02,1904,,
42,"Vitamina B6, mg",0.00,14,04001,6,
43,"Folati totali, µg",0,14,04001,6,
44,"Acido pantotenico, mg",0.00,AG,04001,6,
45,"Biotina, µg",tr,M,10,2,
46,"Vitamina B12, µg",0.0,AG,04001,6,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",224,02,1904,,
50,"Retinolo, µg",224,02,1904,3B,
51,"ß-carotene eq., µg",tr,T,3,3B,"""Beef, trimmed fat, raw"" acqua 35g, lip 53.6g, prot 18.9g."
52,"Vitamina E (ATE), mg",2.70,14,04001,6,"Altre fonti: AA/192010 vit E tr, W/162 vit E 1,3mg"
53,"Vitamina D, µg",tr,T,3,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",48.06,AG,04001,3B,"Beef tallow lip 100AcGrSaturiTot49.8, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0.9, AcMiristico3.7, AcPalmitico24.9, AcStearico18.9, AcArachidico-2, AcBeenico-2, AcGrMonoinsaturiTot41.8, AcMiristoleico-2, AcPalmitoleico4.2, AcOleico36, AcEicosenoico0.3, AcErucico0, AcGrPolinstauriTot4, AcLinoleico3.1, AcLinolenico0.6, AcArachidonico0, AcEicosapentaenoico(EPA)0, AcDecosaesaenoico(DHA)0, AltriAcGrPolinsaturi"
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,AG,04001,3B,
57,"Acido laurico, g",0.87,AG,04001,3B,
58,"Acido miristico, g",3.57,AG,04001,3B,
59,"Acido palmitico, g",24.03,AG,04001,3B,
60,"Acido stearico, g",18.24,AG,04001,3B,
61,"Acido arachidico, g",tr,AG,04001,3B,
62,"Acido beenico, g",tr,AG,04001,3B,
63,"Acidi grassi monoinsaturi totali, g",40.34,AG,04001,3B,
64,"Acido miristoleico, g",tr,AG,04001,3B,
65,"Acido palmitoleico, g",4.05,AG,04001,3B,
66,"Acido oleico, g",34.74,AG,04001,3B,
67,"Acidi eicosenoico, g",0.29,AG,04001,3B,
68,"Acido erucico, g",0.00,AG,04001,3B,
69,"Acidi grassi polinsaturi totali, g",3.86,AG,04001,3B,
70,"Acido linoleico, g",2.99,AG,04001,3B,
71,"Acido linolenico, g",0.58,AG,04001,3B,
72,"Acido arachidonico, g",0.00,AG,04001,3B,
73,"Acido eicosapentaenoico (EPA), g",0.00,AG,04001,3B,
74,"Acido decosaesaenoico (DHA), g",0.00,AG,04001,3B,
75,"Altri acidi grassi polinsaturi, g",0.29,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",9,AA,101000,3A,"""Vitellone carne semigrassa"", prot. orig.19,trypto222, threon855, isoleu933, leucine1566, lysine1691, methion490, cystine245, phenilal802, tyrosine678, valine1018, arginine1229, histidine587, alanine1140, aspart ac1854, glutam ac3013, glycine969, proline855, serine790"
78,"Treonina, mg",36,AA,101000,,
79,"Isoleucina, mg",39,AA,101000,,
80,"Leucina, mg",66,AA,101000,,
81,"Lisina, mg",71,AA,101000,,
82,"Metionina, mg",21,AA,101000,,
83,"Cistina, mg",10,AA,101000,,
84,"Fenilalanina, mg",34,AA,101000,,
85,"Tirosina, mg",29,AA,101000,,
86,"Valina, mg",43,AA,101000,,
87,"Arginina, mg",52,AA,101000,,
88,"Istidina, mg",25,AA,101000,,
89,"Alanina, mg",48,AA,101000,,
90,"Acido aspartico, mg",78,AA,101000,,
91,"Acido glutammico, mg",127,AA,101000,,
92,"Glicina, mg",41,AA,101000,,
93,"Prolina, mg",36,AA,101000,,
94,"Serina, mg",33,AA,101000,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",0.0,02,1904,,
97,"Fruttosio, g",0.0,02,1904,,
98,"Galattosio, g",0.0,02,1904,,
99,"Saccarosio (MSE), g",0.0,02,1904,,
100,"Maltosio (MSE), g",0.0,02,1904,,
101,"Lattosio (MSE), g",0.0,02,1904,,
