0,1
Grassi saturi totali,1.44
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.34
C16:0 (palmitico),0.91
C18:0 (stearico),0.19
C20:0 (arachidico),0.00
C22:0 (beenico),0.00
Grassi monoinsaturi totali,2.13
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.57
C18:1 (oleico),1.12
C20:1 (eicosaenoico),0.37
C22:1 (erucico),0.07
Grassi polinsaturi totali,2.56
C18:2 W6 (linoleico),0.37
C18:3 W3 (linolenico),0.02
C20:4 W6 (arachidonico),0.37
C20:5 W3 (eicosapentaenoico - EPA),0.48
C22:6 W3 (docosaesaenoico - DHA),0.78
Rapporto Polinsaturi/Saturi,1.80
