Informazioni nutrizionali,Come vendutoper 100 g / 100 ml
Grassi,26 g
- Acidi Grassi saturi,"9,7 g"
Carboidrati,"0,5 g"
- Zuccheri,0 g
Fibra alimentare,0 g
Proteine,14 g
Sale,2 g
Sodio,"0,787 g"
Nutrition score - France,20
Nutri-Score,E
