,Composizione,g/100g di parte edibile
0,Saturi totali (%):,19.39
1,C4:0÷C10:0,0
2,C12:0,0.1
3,C14:0,0.27
4,C16:0,9.91
5,C18:0,2.53
6,C20:0,2.28
7,C22:0,3.25
8,Monoinsaturi totali (%):,52.52
9,C14:1,0
10,C16:1,0
11,C18:1,51.3
12,C20:1,0
13,C22:1,1.22
14,Polinsaturi totali (%):,27.87
15,C18:2,27.87
16,C18:3,0
17,C20:4,0
18,C20:5,0
19,C22:6,0
20,Rapporto Polinsaturi/Saturi:,1.4
