,Composizione,mg/100g di parte edibile
0,Lisina:,2278
1,Istidina:,838
2,Arginina:,1554
3,Acido aspartico:,2731
4,Treonina:,1120
5,Serina:,1158
6,Acido glutamico:,4260
7,Prolina:,1117
8,Glicina:,1357
9,Alanina:,1721
10,Cistina:,306
11,Valina:,1423
12,Metionina:,721
13,Isoleucina:,1289
14,Leucina:,2433
15,Tirosina:,874
16,Fenilalanina:,994
17,Triptofano:,273
18,Indice Chimico:,91
19,Aminoacido limitante:,Trip.
