,Composizione,mg/100g di parte edibile
0,Lisina:,1359
1,Istidina:,964
2,Arginina:,948
3,Acido aspartico:,1485
4,Treonina:,743
5,Serina:,585
6,Acido glutamico:,2133
7,Prolina:,600
8,Glicina:,727
9,Alanina:,964
10,Cistina:,63
11,Valina:,948
12,Metionina:,474
13,Isoleucina:,758
14,Leucina:,1311
15,Tirosina:,600
16,Fenilalanina:,664
17,Triptofano:,158
18,Indice Chimico:,91
19,Aminoacido limitante:,Trip.
