,Composizione,mg/100g di parte edibile
0,Lisina:,230
1,Istidina:,168
2,Arginina:,886
3,Acido aspartico:,676
4,Treonina:,202
5,Serina:,351
6,Acido glutamico:,1405
7,Prolina:,338
8,Glicina:,345
9,Alanina:,316
10,Cistina:,117
11,Valina:,349
12,Metionina:,133
13,Isoleucina:,290
14,Leucina:,488
15,Tirosina:,231
16,Fenilalanina:,345
17,Triptofano:,103
18,Indice Chimico:,56
19,Aminoacido limitante:,Lis.
