,Composizione,mg/100g di parte edibile
0,Lisina:,1262
1,Istidina:,299
2,Arginina:,1326
3,Acido aspartico:,1728
4,Treonina:,730
5,Serina:,816
6,Acido glutamico:,2499
7,Prolina:,701
8,Glicina:,1045
9,Alanina:,1072
10,Cistina:,202
11,Valina:,765
12,Metionina:,466
13,Isoleucina:,746
14,Leucina:,1387
15,Tirosina:,580
16,Fenilalanina:,645
17,Triptofano:,
18,Indice Chimico:,
19,Aminoacido limitante:,
